fecha;pm2.5;pm10;humedad;puntoRocio;temperatura;dir_viento;viento;precipitacion;AQI;calidad_aire;year;estacion;mes;mes_sin;mes_cos;dia;dia_sin;dia_cos;dir_viento_sin;dir_viento_cos
2020-04-06;0,0625;0,1252;0,4193;0,4121;0,4999;0,5793;0,5048;0,0000;0,0931;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,1667;0,9695;0,6728;0,2778;0,0521
2020-04-07;0,1757;0,2791;0,3731;0,3639;0,4875;0,6601;0,2318;0,0000;0,1842;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,2000;0,9949;0,5746;0,0918;0,2113
2020-04-08;0,0973;0,2139;0,4481;0,3950;0,4756;0,3782;0,1489;0,0000;0,1215;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,2333;1,0000;0,4733;0,8486;0,1417
2020-04-09;0,1350;0,2165;0,8057;0,5073;0,3410;0,4130;0,1327;0,0000;0,1518;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,2667;0,9847;0,3731;0,7649;0,0760
2020-04-10;0,2555;0,3026;0,8062;0,4806;0,3310;0,3639;0,1367;0,0000;0,2591;Insalubre para grupos sensibles;0,7000;0,6667;0,2727;0,9330;0,2500;0,3000;0,9495;0,2780;0,8785;0,1735
2020-04-11;0,0465;0,0678;0,6915;0,5800;0,4601;0,5283;0,2783;0,0000;0,0688;Bueno;0,7000;0,6667;0,2727;0,9330;0,2500;0,3333;0,8959;0,1919;0,4264;0,0054
2020-04-12;0,0722;0,0913;0,4406;0,3528;0,4210;0,6101;0,3491;0,0000;0,1012;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,3667;0,8261;0,1184;0,1979;0,1016
2020-04-13;0,1112;0,1800;0,4948;0,2960;0,3565;0,5714;0,2338;0,0000;0,1336;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,4000;0,7430;0,0604;0,2999;0,0418
2020-04-14;0,1598;0,2504;0,4446;0,2967;0,4095;0,5386;0,1549;0,0000;0,1721;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,4333;0,6499;0,0204;0,3953;0,0111
2020-04-15;0,0856;0,1695;0,2122;0,3121;0,5601;0,4645;0,1711;0,0000;0,1134;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,4667;0,5506;0,0000;0,6202;0,0147
2020-04-16;0,0685;0,1252;0,6044;0,5692;0,5150;0,5596;0,1812;0,0000;0,0992;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,5000;0,4494;0,0000;0,3334;0,0286
2020-04-17;0,1018;0,1904;0,4504;0,4525;0,5168;0,5734;0,1650;0,0000;0,1255;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,5333;0,3501;0,0204;0,2943;0,0443
2020-04-18;0,0266;0,0496;0,8010;0,8637;0,6076;0,5083;0,2055;0,0000;0,0385;Bueno;0,7000;0,6667;0,2727;0,9330;0,2500;0,5667;0,2570;0,0604;0,4872;0,0002
2020-04-19;0,0323;0,0626;0,6125;0,6295;0,5441;0,6138;0,3915;0,0000;0,0466;Bueno;0,7000;0,6667;0,2727;0,9330;0,2500;0,6000;0,1739;0,1184;0,1890;0,1085
2020-04-20;0,0406;0,1043;0,5340;0,5314;0,5150;0,5959;0,4218;0,0000;0,0607;Bueno;0,7000;0,6667;0,2727;0,9330;0,2500;0,6333;0,1041;0,1919;0,2335;0,0770
2020-04-21;0,0950;0,1956;0,4296;0,4508;0,5083;0,6089;0,3106;0,0000;0,1194;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,6667;0,0505;0,2780;0,2008;0,0994
2020-04-22;0,1615;0,3625;0,4221;0,4605;0,5239;0,4867;0,1125;0,0000;0,1741;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,7000;0,0153;0,3731;0,5533;0,0029
2020-04-23;0,1072;0,2034;0,5571;0,5530;0,4852;0,3246;0,2843;0,2706;0,1296;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,7333;0,0000;0,4733;0,9455;0,2732
2020-04-24;0,0364;0,0209;0,9913;0,7958;0,4738;0,1477;0,4603;0,2271;0,0526;Bueno;0,7000;0,6667;0,2727;0,9330;0,2500;0,7667;0,0051;0,5746;0,9092;0,7880
2020-04-25;0,1127;0,1304;0,7976;0,7811;0,5497;0,2344;0,4825;0,0000;0,1336;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,8000;0,0305;0,6728;0,9983;0,5411
2020-04-26;0,0940;0,0991;0,8702;0,6483;0,4194;0,3109;0,2520;0,1583;0,1194;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,8333;0,0751;0,7639;0,9630;0,3116
2020-04-27;0,0646;0,0626;0,8777;0,7424;0,4820;0,1985;0,3248;0,0206;0,0951;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,8667;0,1371;0,8441;0,9775;0,6487
2020-04-28;0,0561;0,0626;0,7924;0,6490;0,4575;0,4669;0,1954;0,0023;0,0850;Bueno;0,7000;0,6667;0,2727;0,9330;0,2500;0,9000;0,2140;0,9102;0,6132;0,0130
2020-04-29;0,0981;0,1148;0,7503;0,5110;0,3774;0,6091;0,2399;0,0000;0,1235;Moderado;0,7000;0,6667;0,2727;0,9330;0,2500;0,9333;0,3026;0,9594;0,2002;0,0999
2020-04-30;0,2263;0,2478;0,7497;0,5143;0,3826;0,5602;0,1812;0,0000;0,2328;Insalubre para grupos sensibles;0,7000;0,6667;0,2727;0,9330;0,2500;0,9667;0,3992;0,9897;0,3317;0,0292
2020-05-01;0,2904;0,3104;0,7884;0,5440;0,3837;0,4945;0,1347;0,0023;0,2935;Insalubre;0,7000;0,6667;0,3636;0,7500;0,0670;0,0000;0,6008;0,9897;0,5294;0,0009
2020-05-02;0,1810;0,1852;0,9135;0,6116;0,3716;0,4093;0,1772;0,0023;0,1883;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,0333;0,6974;0,9594;0,7744;0,0821
2020-05-03;0,0967;0,1069;0,8293;0,6760;0,4561;0,6125;0,2318;0,0000;0,1215;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,0667;0,7860;0,9102;0,1921;0,1061
2020-05-04;0,1238;0,1382;0,7837;0,5917;0,4166;0,4704;0,1448;0,0000;0,1437;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,1000;0,8629;0,8441;0,6025;0,0106
2020-05-05;0,0680;0,0809;0,7803;0,7083;0,5064;0,5162;0,3834;0,0000;0,0992;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,1333;0,9249;0,7639;0,4633;0,0013
2020-05-06;0,1086;0,1278;0,6638;0,4811;0,4103;0,6101;0,3511;0,0000;0,1316;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,1667;0,9695;0,6728;0,1979;0,1016
2020-05-07;0,3998;0,4799;0,6275;0,4499;0,3953;0,5223;0,1630;0,0000;0,3158;Insalubre;0,7000;0,6667;0,3636;0,7500;0,0670;0,2000;0,9949;0,5746;0,4447;0,0031
2020-05-08;0,2924;0,3834;0,7647;0,5881;0,4216;0,2616;0,1691;0,0046;0,2935;Insalubre;0,7000;0,6667;0,3636;0,7500;0,0670;0,2333;1,0000;0,4733;0,9982;0,4578
2020-05-09;0,0807;0,0887;0,8356;0,6870;0,4597;0,2818;0,1974;0,0596;0,1093;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,2667;0,9847;0,3731;0,9891;0,3967
2020-05-10;0,1120;0,1356;0,8339;0,6813;0,4522;0,3991;0,3187;0,0367;0,1336;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,3000;0,9495;0,2780;0,8000;0,1001
2020-05-11;0,0617;0,0809;0,7889;0,5354;0,3717;0,6149;0,3612;0,0023;0,0931;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,3333;0,8959;0,1919;0,1861;0,1108
2020-05-12;0,0738;0,0782;0,7895;0,4635;0,3217;0,6068;0,3309;0,0000;0,1032;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,3667;0,8261;0,1184;0,2061;0,0956
2020-05-13;0,1068;0,1174;0,7330;0,4453;0,3360;0,6333;0,3288;0,0000;0,1296;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,4000;0,7430;0,0604;0,1443;0,1486
2020-05-14;0,2712;0,3312;0,7324;0,5525;0,4210;0,5459;0,1750;0,0000;0,2753;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,4333;0,6499;0,0204;0,3735;0,0163
2020-05-15;0,1604;0,2087;0,8131;0,7745;0,5350;0,5511;0,2095;0,0000;0,1721;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,4667;0,5506;0,0000;0,3583;0,0205
2020-05-16;0,0889;0,1095;0,8909;0,7822;0,5074;0,6097;0,3326;0,0046;0,1154;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,5000;0,4494;0,0000;0,1988;0,1010
2020-05-17;0,1936;0,2295;0,9020;0,7457;0,4758;0,5856;0,1913;0,0000;0,2024;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,5333;0,3501;0,0204;0,2607;0,0610
2020-05-18;0,1323;0,1747;0,8604;0,6332;0,4101;0,3592;0,1772;0,0000;0,1498;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,5667;0,2570;0,0604;0,8879;0,1846
2020-05-19;0,1120;0,1174;0,9994;0,7160;0,4128;0,2076;0,2803;0,3372;0,1336;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,6000;0,1739;0,1184;0,9850;0,6221
2020-05-20;0,4009;0,4069;0,9118;0,6360;0,3885;0,5107;0,1711;0,0000;0,3158;Insalubre;0,7000;0,6667;0,3636;0,7500;0,0670;0,6333;0,1041;0,1919;0,4800;0,0004
2020-05-21;0,2506;0,2556;0,8904;0,3996;0,2268;0,5118;0,2035;0,0000;0,2551;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,6667;0,0505;0,2780;0,4767;0,0005
2020-05-22;0,3954;0,3991;0,7849;0,3154;0,2172;0,5309;0,1751;0,0000;0,3138;Insalubre;0,7000;0,6667;0,3636;0,7500;0,0670;0,7000;0,0153;0,3731;0,4185;0,0067
2020-05-23;0,2296;0,2347;0,7399;0,3420;0,2577;0,6038;0,2318;0,0000;0,2348;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,7333;0,0000;0,4733;0,2135;0,0903
2020-05-24;0,2312;0,2373;0,7491;0,5451;0,3961;0,5052;0,1751;0,0000;0,2368;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,7667;0,0051;0,5746;0,4967;0,0000
2020-05-25;0,2152;0,2791;0,8230;0,6936;0,4753;0,6158;0,2479;0,0000;0,2227;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,8000;0,0305;0,6728;0,1842;0,1124
2020-05-26;0,2714;0,3286;0,8137;0,5367;0,3643;0,4694;0,1468;0,0000;0,2753;Insalubre para grupos sensibles;0,7000;0,6667;0,3636;0,7500;0,0670;0,8333;0,0751;0,7639;0,6057;0,0113
2020-05-27;0,0673;0,0835;0,8737;0,6464;0,4133;0,5930;0,2803;0,0000;0,0972;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,8667;0,1371;0,8441;0,2412;0,0722
2020-05-28;0,1326;0,1669;0,8472;0,5297;0,3342;0,5691;0,1549;0,0000;0,1498;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,9000;0,2140;0,9102;0,3063;0,0391
2020-05-29;0,1582;0,1643;0,7486;0,3545;0,2578;0,6091;0,3531;0,0000;0,1700;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,9333;0,3026;0,9594;0,2002;0,0999
2020-05-30;0,1251;0,1252;0,7272;0,2439;0,1892;0,5932;0,3713;0,0023;0,1437;Moderado;0,7000;0,6667;0,3636;0,7500;0,0670;0,9667;0,3992;0,9897;0,2406;0,0726
2020-05-31;0,3050;0,2999;0,8230;0,3089;0,1844;0,4521;0,1695;0,0000;0,2976;Insalubre;0,7000;0,6667;0,3636;0,7500;0,0670;1,0000;0,5000;1,0000;0,6568;0,0253
2020-06-01;0,5696;0,6025;0,8795;0,3589;0,2020;0,3920;0,1307;0,0023;0,3482;Insalubre;0,7000;0,6667;0,4545;0,5000;0,0000;0,0000;0,6008;0,9897;0,8172;0,1136
2020-06-02;0,4717;0,5216;0,9412;0,4994;0,2770;0,2871;0,1165;0,1009;0,3300;Insalubre;0,7000;0,6667;0,4545;0,5000;0,0000;0,0333;0,6974;0,9594;0,9855;0,3807
2020-06-03;0,2518;0,2608;0,9723;0,4972;0,2635;0,4809;0,1994;0,0023;0,2571;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,0667;0,7860;0,9102;0,5710;0,0051
2020-06-04;0,5791;0,6155;0,9175;0,4116;0,2231;0,2865;0,1468;0,0000;0,3502;Insalubre;0,7000;0,6667;0,4545;0,5000;0,0000;0,1000;0,8629;0,8441;0,9859;0,3825
2020-06-05;0,3938;0,3860;0,9729;0,3229;0,1364;0,3216;0,1024;0,0023;0,3138;Insalubre;0,7000;0,6667;0,4545;0,5000;0,0000;0,1333;0,9249;0,7639;0,9496;0,2814
2020-06-06;0,2696;0,2556;0,9746;0,3697;0,1703;0,3051;0,1691;0,0321;0,2733;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,1667;0,9695;0,6728;0,9695;0,3282
2020-06-07;0,2425;0,2321;0,9602;0,5782;0,3268;0,3404;0,1206;0,0000;0,2490;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,2000;0,9949;0,5746;0,9215;0,2312
2020-06-08;0,1480;0,1382;0,9366;0,5395;0,3085;0,2691;0,2823;0,0367;0,1619;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,2333;1,0000;0,4733;0,9957;0,4351
2020-06-09;0,2843;0,3052;0,8887;0,4963;0,3000;0,5067;0,0963;0,0000;0,2874;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,2667;0,9847;0,3731;0,4923;0,0001
2020-06-10;0,1572;0,1721;0,8408;0,3725;0,2273;0,1302;0,2500;0,0069;0,1700;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,3000;0,9495;0,2780;0,8759;0,8303
2020-06-11;0,0739;0,0678;0,8656;0,5365;0,3322;0,1076;0,6726;0,3349;0,1032;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,3333;0,8959;0,1919;0,8269;0,8789
2020-06-12;0,2094;0,2400;0,8616;0,5240;0,3303;0,5111;0,2742;0,0000;0,2166;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,3667;0,8261;0,1184;0,4789;0,0004
2020-06-13;0,2772;0,2843;0,9175;0,2962;0,1387;0,5433;0,2005;0,0046;0,2814;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,4000;0,7430;0,0604;0,3814;0,0143
2020-06-14;0,2657;0,2843;0,8777;0,2881;0,1490;0,5498;0,1307;0,0000;0,2692;Insalubre para grupos sensibles;0,7000;0,6667;0,4545;0,5000;0,0000;0,4333;0,6499;0,0204;0,3621;0,0194
2020-06-15;0,1152;0,1200;0,8662;0,5004;0,3100;0,1328;0,6043;0,2706;0,1356;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,4667;0,5506;0,0000;0,8812;0,8241
2020-06-16;0,0708;0,0522;1,0000;0,6947;0,3971;0,1098;0,5149;0,1032;0,1012;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,5000;0,4494;0,0000;0,8321;0,8744
2020-06-17;0,0537;0,0365;0,9619;0,6629;0,3882;0,1685;0,4421;0,1078;0,0810;Bueno;0,7000;0,6667;0,4545;0,5000;0,0000;0,5333;0,3501;0,0204;0,9423;0,7337
2020-06-18;0,0554;0,0365;0,9366;0,6119;0,3607;0,1199;0,6908;0,5550;0,0850;Bueno;0,7000;0,6667;0,4545;0,5000;0,0000;0,5667;0,2570;0,0604;0,8546;0,8531
2020-06-19;0,1330;0,1591;0,9476;0,6758;0,4031;0,3711;0,3311;0,0000;0,1498;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,6000;0,1739;0,1184;0,8639;0,1572
2020-06-20;0,1196;0,1174;0,9735;0,6400;0,3664;0,1681;0,4626;0,1674;0,1397;Moderado;0,7000;0,6667;0,4545;0,5000;0,0000;0,6333;0,1041;0,1919;0,9418;0,7346
2020-06-21;0,1648;0,1774;0,9562;0,4840;0,2601;0,3241;0,1812;0,0206;0,1761;Moderado;0,7000;1,0000;0,4545;0,5000;0,0000;0,6667;0,0505;0,2780;0,9463;0,2747
2020-06-22;0,0885;0,0704;0,9567;0,5756;0,3267;0,0475;0,4926;0,0344;0,1154;Moderado;0,7000;1,0000;0,4545;0,5000;0,0000;0,7000;0,0153;0,3731;0,6689;0,9713
2020-06-23;0,0986;0,0835;0,9902;0,5402;0,2881;0,2795;0,2641;0,2661;0,1235;Moderado;0,7000;1,0000;0,4545;0,5000;0,0000;0,7333;0,0000;0,4733;0,9905;0,4035
2020-06-24;0,0567;0,0365;0,9896;0,4686;0,2360;0,1368;0,4198;0,1284;0,0850;Bueno;0,7000;1,0000;0,4545;0,5000;0,0000;0,7667;0,0051;0,5746;0,8890;0,8147
2020-06-25;0,3273;0,3469;0,8749;0,4363;0,2557;0,3531;0,2014;0,0000;0,3016;Insalubre;0,7000;1,0000;0,4545;0,5000;0,0000;0,8000;0,0305;0,6728;0,8993;0,1992
2020-06-26;0,2782;0,2999;0,9550;0,3903;0,1915;0,2069;0,2860;0,0734;0,2814;Insalubre para grupos sensibles;0,7000;1,0000;0,4545;0,5000;0,0000;0,8333;0,0751;0,7639;0,9845;0,6241
2020-06-27;0,1882;0,2008;0,9398;0,6047;0,3544;0,3716;0,2235;0,1009;0,1964;Insalubre para grupos sensibles;0,7000;1,0000;0,4545;0,5000;0,0000;0,8667;0,1371;0,8441;0,8628;0,1561
2020-06-28;0,0661;0,0443;0,9752;0,6522;0,3749;0,1588;0,5209;0,2706;0,0972;Moderado;0,7000;1,0000;0,4545;0,5000;0,0000;0,9000;0,2140;0,9102;0,9277;0,7596
2020-06-29;0,0652;0,0469;0,9319;0,5664;0,3281;0,1450;0,5228;0,2683;0,0951;Moderado;0,7000;1,0000;0,4545;0,5000;0,0000;0,9333;0,3026;0,9594;0,9043;0,7947
2020-06-30;0,1007;0,0913;0,9562;0,5995;0,3440;0,0957;0,3895;0,0734;0,1235;Moderado;0,7000;1,0000;0,4545;0,5000;0,0000;0,9667;0,3992;0,9897;0,7986;0,9017
2020-07-01;0,2400;0,2608;0,9544;0,6160;0,3563;0,0957;0,4400;0,0023;0,2449;Insalubre para grupos sensibles;0,7000;1,0000;0,5455;0,2500;0,0670;0,0000;0,6008;0,9897;0,7986;0,9017
2020-07-02;0,2468;0,2608;1,0000;0,4657;0,2304;0,5542;0,1489;0,1101;0,2530;Insalubre para grupos sensibles;0,7000;1,0000;0,5455;0,2500;0,0670;0,0333;0,6974;0,9594;0,3493;0,0233
2020-07-03;0,2138;0,2034;1,0000;0,5807;0,3141;0,1933;0,3774;0,0161;0,2206;Insalubre para grupos sensibles;0,7000;1,0000;0,5455;0,2500;0,0670;0,0667;0,7860;0,9102;0,9725;0,6639
2020-07-04;0,1653;0,1617;0,9095;0,4661;0,2662;0,2710;0,2217;0,0894;0,1761;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,1000;0,8629;0,8441;0,9949;0,4293
2020-07-05;0,1565;0,1539;0,9360;0,5266;0,2997;0,3125;0,3127;0,0138;0,1700;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,1333;0,9249;0,7639;0,9611;0,3069
2020-07-06;0,3782;0,3730;0,9031;0,3453;0,1789;0,5448;0,1772;0,0000;0,3117;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,1667;0,9695;0,6728;0,3767;0,0154
2020-07-07;0,3693;0,3625;0,8939;0,3439;0,1827;0,2289;0,3147;0,1537;0,3097;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,2000;0,9949;0,5746;0,9967;0,5577
2020-07-08;0,2146;0,2139;0,8512;0,4020;0,2408;0,2692;0,3551;0,0000;0,2227;Insalubre para grupos sensibles;0,7000;1,0000;0,5455;0,2500;0,0670;0,2333;1,0000;0,4733;0,9957;0,4347
2020-07-09;0,1046;0,0939;0,8991;0,4501;0,2567;0,1299;0,2904;0,1972;0,1275;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,2667;0,9847;0,3731;0,8754;0,8308
2020-07-10;0,3006;0,3182;0,8587;0,5697;0,3667;0,5276;0,4057;0,0000;0,2955;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,3000;0,9495;0,2780;0,4286;0,0051
2020-07-11;0,3514;0,3443;0,9037;0,3486;0,1822;0,2145;0,1610;0,0000;0,3057;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,3333;0,8959;0,1919;0,9897;0,6015
2020-07-12;0,1358;0,1252;0,8910;0,5187;0,3089;0,1291;0,2358;0,0023;0,1518;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,3667;0,8261;0,1184;0,8737;0,8327
2020-07-13;0,1833;0,1878;0,9020;0,5400;0,3225;0,5904;0,2500;0,0023;0,1923;Insalubre para grupos sensibles;0,7000;1,0000;0,5455;0,2500;0,0670;0,4000;0,7430;0,0604;0,2481;0,0681
2020-07-14;0,7317;0,8268;0,8927;0,3980;0,2242;0,6196;0,1287;0,0023;0,3806;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,4333;0,6499;0,0204;0,1751;0,1200
2020-07-15;0,6562;0,7825;0,8754;0,4283;0,2567;0,3354;0,0720;0,0000;0,3664;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,4667;0,5506;0,0000;0,9295;0,2442
2020-07-16;0,1738;0,1800;0,9729;0,6033;0,3402;0,1045;0,3248;0,0000;0,1822;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,5000;0,4494;0,0000;0,8197;0,8851
2020-07-17;0,0738;0,0600;0,9689;0,6345;0,3642;0,1131;0,5776;0,2294;0,1032;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,5333;0,3501;0,0204;0,8394;0,8678
2020-07-18;0,0450;0,0339;0,9642;0,7128;0,4233;0,2315;0,5869;0,1330;0,0668;Bueno;0,7000;1,0000;0,5455;0,2500;0,0670;0,5667;0,2570;0,0604;0,9975;0,5499
2020-07-19;0,0504;0,0339;0,9735;0,6912;0,4044;0,1443;0,4400;0,1697;0,0769;Bueno;0,7000;1,0000;0,5455;0,2500;0,0670;0,6000;0,1739;0,1184;0,9030;0,7965
2020-07-20;0,0379;0,0209;0,9291;0,5991;0,3534;0,1697;0,4138;0,0688;0,0567;Bueno;0,7000;1,0000;0,5455;0,2500;0,0670;0,6333;0,1041;0,1919;0,9440;0,7304
2020-07-21;0,0782;0,0626;0,9204;0,5407;0,3151;0,3311;0,3410;0,0298;0,1073;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,6667;0,0505;0,2780;0,9361;0,2557
2020-07-22;0,3283;0,3521;0,7964;0,3916;0,2637;0,4129;0,1468;0,0000;0,3016;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,7000;0,0153;0,3731;0,7653;0,0762
2020-07-23;0,3729;0,4095;0,7053;0,3198;0,2466;0,5831;0,1428;0,0000;0,3097;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,7333;0,0000;0,4733;0,2675;0,0574
2020-07-24;0,3605;0,3834;0,8241;0,3028;0,1826;0,3510;0,1468;0,0000;0,3077;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,7667;0,0051;0,5746;0,9032;0,2045
2020-07-25;0,1781;0,1826;0,8593;0,3783;0,2201;0,2051;0,2297;0,0849;0,1862;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,8000;0,0305;0,6728;0,9831;0,6295
2020-07-26;0,1743;0,1695;0,8899;0,5325;0,3211;0,1090;0,3935;0,0505;0,1842;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,8333;0,0751;0,7639;0,8302;0,8761
2020-07-27;0,1996;0,2113;0,7855;0,3640;0,2498;0,5304;0,2823;0,0000;0,2085;Insalubre para grupos sensibles;0,7000;1,0000;0,5455;0,2500;0,0670;0,8667;0,1371;0,8441;0,4200;0,0064
2020-07-28;0,1483;0,1382;0,7428;0,2451;0,1762;0,6163;0,3127;0,0023;0,1619;Moderado;0,7000;1,0000;0,5455;0,2500;0,0670;0,9000;0,2140;0,9102;0,1830;0,1133
2020-07-29;0,4582;0,4851;0,8997;0,2809;0,1351;0,4256;0,1423;0,0023;0,3259;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,9333;0,3026;0,9594;0,7313;0,0568
2020-07-30;0,3422;0,3808;0,9002;0,4167;0,2318;0,2743;0,2801;0,0183;0,3036;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;0,9667;0,3992;0,9897;0,9934;0,4193
2020-07-31;0,3317;0,3886;0,9141;0,3805;0,2014;0,3212;0,1691;0,0000;0,3016;Insalubre;0,7000;1,0000;0,5455;0,2500;0,0670;1,0000;0,5000;1,0000;0,9502;0,2827
2020-08-01;0,1382;0,1487;0,9273;0,5342;0,3082;0,2470;0,4471;0,1055;0,1538;Moderado;0,7000;1,0000;0,6364;0,0670;0,2500;0,0000;0,6008;0,9897;1,0000;0,5025
2020-08-02;0,1433;0,1539;0,9781;0,5958;0,3331;0,4782;0,2055;0,0023;0,1579;Moderado;0,7000;1,0000;0,6364;0,0670;0,2500;0,0333;0,6974;0,9594;0,5793;0,0063
2020-08-03;0,2552;0,2817;0,9585;0,6117;0,3522;0,3029;0,1711;0,0000;0,2591;Insalubre para grupos sensibles;0,7000;1,0000;0,6364;0,0670;0,2500;0,0667;0,7860;0,9102;0,9717;0,3345
2020-08-04;0,1839;0,2217;0,8749;0,4982;0,3048;0,3239;0,1610;0,0161;0,1923;Insalubre para grupos sensibles;0,7000;1,0000;0,6364;0,0670;0,2500;0,1000;0,8629;0,8441;0,9465;0,2752
2020-08-05;0,1176;0,1513;0,8368;0,5899;0,3915;0,4948;0,2965;0,0413;0,1377;Moderado;0,7000;1,0000;0,6364;0,0670;0,2500;0,1333;0,9249;0,7639;0,5287;0,0008
2020-08-06;0,0619;0,0809;0,7301;0,3292;0,2471;0,5729;0,4279;0,0000;0,0931;Moderado;0,7000;1,0000;0,6364;0,0670;0,2500;0,1667;0,9695;0,6728;0,2956;0,0437
2020-08-07;0,1033;0,1356;0,6742;0,3574;0,2864;0,5982;0,3349;0,0000;0,1255;Moderado;0,7000;1,0000;0,6364;0,0670;0,2500;0,2000;0,9949;0,5746;0,2276;0,0807
2020-08-08;0,2565;0,3391;0,7780;0,4453;0,3061;0,5982;0,2176;0,0000;0,2611;Insalubre para grupos sensibles;0,7000;1,0000;0,6364;0,0670;0,2500;0,2333;1,0000;0,4733;0,2276;0,0807
2020-08-09;0,2063;0,2295;0,9487;0,5228;0,2908;0,3610;0,3086;0,0183;0,2146;Insalubre para grupos sensibles;0,7000;1,0000;0,6364;0,0670;0,2500;0,2667;0,9847;0,3731;0,8844;0,1804
2020-08-10;0,0692;0,0913;0,7687;0,3875;0,2730;0,5587;0,2864;0,0000;0,0992;Moderado;0,7000;1,0000;0,6364;0,0670;0,2500;0,3000;0,9495;0,2780;0,3361;0,0276
